viewer_id,category,device_type,time_of_day,country,upload_day_of_week,watch_time_ratio,sentiment_score,likes_ratio,comment_count,shares,replay_count,video_length_min,subscriber_before,notification_clicked,commented,shared,session_depth,random_noise,thumbnail_hue,recommended
V01849,Music,Desktop,Morning,US,Mon,0.7788,0.4815,0.0735,7,1,1,30,0,0,1,1,2,-0.8301,31,1
V01850,Education,Desktop,Night,CA,Fri,0.9258,0.4785,0.25,4,1,1,20,1,1,1,1,5,0.4429,4,1
V01851,Tech Reviews,Tablet,Evening,PH,Sat,0.7367,0.4407,0.25,2,2,1,10,0,0,1,1,5,-0.6883,219,1
V01852,Tech Reviews,Mobile,Morning,US,Sun,0.7503,0.2261,0.25,5,0,1,8,1,1,1,0,2,-0.8073,219,1
V01853,Tech Reviews,Mobile,Evening,UK,Thu,0.6705,-0.0772,0.1636,6,3,0,8,0,0,1,1,5,0.0902,137,1
V01854,Comedy,Mobile,Evening,IN,Sat,0.5162,0.7916,0.0296,11,2,2,5,1,0,1,1,3,-0.3698,265,1
V01855,Education,Mobile,Morning,US,Sun,0.5987,0.2414,0.0963,12,0,0,30,0,0,1,0,3,-1.4478,301,0
V01856,Tech Reviews,Mobile,Afternoon,AU,Wed,0.8085,-0.0557,0.1388,9,0,1,12,1,0,1,0,3,1.1713,58,1
V01857,Vlogs,Tablet,Morning,AU,Mon,0.8935,0.4538,0.25,3,0,1,45,1,0,1,0,3,-0.3796,307,1
V01858,Tech Reviews,TV,Evening,US,Mon,0.8643,-0.0023,0.25,7,0,1,20,1,1,1,0,4,0.86,254,1
V01859,Music,Mobile,Evening,IN,Wed,0.797,-0.0807,0.1009,9,0,2,45,0,0,1,0,3,0.2841,263,1
V01860,Tech Reviews,Desktop,Evening,AU,Sun,0.8713,0.1373,0.1014,5,2,0,30,0,0,1,1,7,-1.884,70,0
V01861,Music,Mobile,Night,UK,Fri,0.7316,0.0271,0.1921,6,0,0,15,0,0,1,0,3,0.5217,240,1
V01862,Gaming,Mobile,Night,IN,Tue,0.8512,-0.0667,0.25,3,0,0,8,0,0,1,0,6,-0.3857,330,1
V01863,Vlogs,Desktop,Evening,US,Fri,0.4447,0.5864,0.1199,7,0,1,10,0,1,1,0,7,-0.2289,287,1
V01864,Comedy,Mobile,Morning,IN,Wed,0.7039,0.2367,0.25,8,0,1,10,0,0,1,0,2,2.1981,348,1
V01865,Comedy,Tablet,Evening,US,Wed,0.6534,0.7559,0.25,10,2,1,3,1,0,1,1,2,0.479,170,1
V01866,Gaming,Desktop,Evening,PH,Mon,0.7431,-0.0447,0.25,12,2,1,15,0,0,1,1,2,-0.146,313,1
V01867,Gaming,Mobile,Evening,UK,Thu,0.4411,-0.3765,0.25,6,0,1,15,0,1,1,0,3,-0.4241,204,1
V01868,Gaming,Desktop,Evening,US,Fri,0.7333,0.3365,0.25,2,1,2,5,1,0,1,1,1,1.9564,38,1
V01869,Music,Mobile,Afternoon,PH,Mon,0.7849,0.9853,0.139,17,1,1,20,0,0,1,1,3,-0.0087,189,1
V01870,Tech Reviews,Mobile,Night,US,Tue,0.3838,0.4818,0.2357,12,2,0,20,0,0,1,1,3,1.0233,109,1
V01871,Gaming,Mobile,Morning,UK,Wed,0.6117,1.0,0.2087,7,2,0,5,0,0,1,1,3,0.3438,242,1
V01872,Vlogs,Mobile,Evening,UK,Mon,0.5695,0.4062,0.25,5,4,0,8,1,0,1,1,1,0.1608,217,1
V01873,Tech Reviews,Desktop,Morning,US,Sat,0.9314,0.3695,0.0655,5,0,1,10,1,0,1,0,3,1.0224,216,1
V01874,Music,Mobile,Night,NG,Sat,0.5411,-0.539,0.0698,1,0,0,15,1,1,1,0,2,0.2443,177,1
V01875,Vlogs,Desktop,Morning,AU,Fri,0.5146,0.4426,0.2416,5,2,1,45,1,1,1,1,2,-0.0188,12,1
V01876,Vlogs,Desktop,Morning,US,Thu,0.6853,0.3441,0.25,4,0,0,15,0,0,1,0,4,0.5191,296,0
V01877,Vlogs,Mobile,Afternoon,CA,Wed,0.8329,0.1252,0.0221,7,1,0,15,0,1,1,1,4,-1.1431,76,1
V01878,Education,TV,Afternoon,IN,Thu,0.7,0.228,0.25,15,2,1,10,1,0,1,1,3,0.4609,168,1
V01879,Vlogs,Mobile,Afternoon,NG,Sat,0.2275,0.2541,0.1985,3,0,0,15,1,0,1,0,2,0.1211,264,0
V01880,Music,Mobile,Evening,UK,Fri,0.7154,0.2116,0.0402,5,0,0,8,1,1,1,0,2,-0.4983,38,1
V01881,Tech Reviews,Mobile,Evening,IN,Sat,0.8368,1.0,0.188,1,0,1,20,0,0,1,0,3,0.3549,93,1
V01882,Music,Mobile,Morning,IN,Wed,0.8661,0.1391,0.25,12,0,1,8,0,0,1,0,2,-0.626,112,1
V01883,Tech Reviews,Mobile,Afternoon,IN,Thu,0.8494,0.3443,0.25,4,1,1,3,0,0,1,1,3,-0.8494,186,1
V01884,Gaming,Desktop,Night,IN,Sat,0.7636,0.1265,0.1589,7,0,2,15,0,1,1,0,2,1.1445,243,1
V01885,Vlogs,Mobile,Evening,US,Sat,0.7825,0.5777,0.25,3,1,0,10,0,0,1,1,5,0.8156,150,1
V01886,Gaming,Mobile,Evening,AU,Wed,0.5287,0.3472,0.0331,7,0,1,15,0,0,1,0,5,0.8192,24,0
V01887,Education,Tablet,Evening,IN,Sat,0.6268,0.1736,0.25,4,0,1,20,1,0,1,0,4,1.2731,154,0
V01888,Music,Desktop,Afternoon,BR,Tue,0.6521,-0.4519,0.162,10,1,0,20,1,0,1,1,4,0.6966,197,1
V01889,Comedy,TV,Morning,US,Sun,0.5012,0.3725,0.1578,6,1,0,60,1,0,1,1,3,-1.5423,7,1
V01890,Gaming,Mobile,Afternoon,CA,Wed,0.0856,0.1624,0.2115,1,4,0,15,0,1,1,1,4,0.9689,38,1
V01891,Vlogs,Desktop,Night,NG,Sat,0.4469,0.2569,0.25,11,1,0,12,0,0,1,1,2,-0.4067,160,0
V01892,Tech Reviews,TV,Night,CA,Sat,0.7704,-0.1693,0.25,5,6,0,10,1,1,1,1,5,-0.5228,235,1
V01893,Gaming,Desktop,Evening,PH,Wed,0.7702,0.8246,0.25,9,0,0,20,0,1,1,0,1,0.5951,183,1
V01894,Vlogs,Desktop,Morning,AU,Wed,0.365,0.6056,0.1225,4,1,1,12,0,0,1,1,2,1.0038,22,0
V01895,Music,Mobile,Morning,UK,Wed,0.9401,0.8237,0.0884,4,5,0,10,0,0,1,1,2,0.4835,290,1
V01896,Music,Mobile,Afternoon,IN,Sat,0.544,0.7159,0.2385,7,2,2,12,1,0,1,1,5,-0.1623,67,1
V01897,Gaming,Mobile,Evening,US,Tue,0.3137,0.5051,0.028,18,1,1,10,1,1,1,1,5,0.8951,140,0
V01898,Education,Mobile,Morning,IN,Tue,0.9638,-0.1541,0.25,6,0,0,45,1,0,1,0,3,0.2391,144,1
V01899,Tech Reviews,TV,Night,US,Wed,0.8661,0.9805,0.1712,10,3,1,8,0,0,1,1,5,0.4045,39,1
V01900,Vlogs,Mobile,Afternoon,CA,Wed,0.2651,-0.0725,0.1413,9,0,1,12,0,0,1,0,5,-1.0004,117,1
V01901,Gaming,Tablet,Night,IN,Fri,0.3846,0.178,0.1145,14,2,4,10,1,0,1,1,2,-1.2835,331,1
V01902,Tech Reviews,Tablet,Night,UK,Fri,0.4088,0.5486,0.142,3,1,1,8,1,1,1,1,2,-0.3313,244,1
V01903,Gaming,Mobile,Night,US,Fri,0.5193,0.5675,0.0123,16,2,2,10,1,0,1,1,4,-0.9898,293,1
V01904,Music,Mobile,Evening,BR,Wed,0.7729,0.4974,0.1301,8,1,3,12,1,0,1,1,4,1.3492,95,1
V01905,Gaming,TV,Evening,US,Fri,0.7332,0.1279,0.25,3,1,1,15,1,0,1,1,4,-1.4747,64,1
V01906,Comedy,Tablet,Evening,US,Mon,0.6816,0.0494,0.1225,2,3,1,15,0,0,1,1,3,-0.7082,238,1
V01907,Education,Mobile,Evening,US,Sat,0.5023,1.0,0.25,2,5,1,20,0,0,1,1,3,-1.73,162,1
V01908,Education,Mobile,Evening,BR,Tue,0.7724,0.2651,0.0014,10,0,0,5,0,0,1,0,1,0.3966,52,1
V01909,Gaming,Mobile,Night,BR,Thu,0.5376,0.2185,0.2289,9,0,0,10,1,0,1,0,1,-0.6318,118,1
V01910,Education,Desktop,Evening,CA,Wed,0.6516,0.0088,0.25,2,0,1,10,0,0,1,0,1,1.67,205,0
V01911,Tech Reviews,Mobile,Night,PH,Tue,0.915,0.373,0.25,3,1,0,15,0,0,1,1,4,0.3821,73,1
V01912,Comedy,Desktop,Night,US,Tue,0.5598,0.3552,0.25,6,0,0,8,1,0,1,0,4,-0.2872,0,0
V01913,Education,Mobile,Afternoon,BR,Thu,0.5181,0.2738,0.0457,6,0,0,8,1,1,1,0,7,0.2487,343,1
V01914,Vlogs,Mobile,Morning,US,Thu,0.4214,0.4251,0.0365,11,0,3,5,0,0,1,0,4,0.4413,71,0
V01915,Music,Mobile,Evening,US,Sat,0.7253,0.9501,0.25,3,1,0,15,1,0,1,1,3,0.789,170,1
V01916,Tech Reviews,Mobile,Evening,US,Mon,0.3715,0.0539,0.1668,6,0,2,20,1,0,1,0,4,0.9985,101,1
V01917,Vlogs,Mobile,Night,IN,Mon,0.8315,0.2964,0.0624,12,3,2,15,0,0,1,1,2,-0.3863,17,1
V01918,Education,Mobile,Evening,AU,Mon,0.7546,0.0338,0.25,2,4,3,20,0,0,1,1,4,-0.8533,196,1
V01919,Vlogs,Mobile,Evening,UK,Sat,0.7767,0.392,0.0405,3,3,1,8,0,1,1,1,6,0.3791,122,1
V01920,Music,Mobile,Evening,BR,Thu,0.687,0.064,0.0901,6,0,0,15,1,0,1,0,3,1.7194,295,0
V01921,Gaming,Mobile,Morning,UK,Fri,0.3673,0.0803,0.1975,9,0,0,5,0,1,1,0,7,1.2717,61,1
V01922,Music,Tablet,Evening,US,Sat,0.8879,-0.2746,0.0719,6,0,0,45,1,0,1,0,3,1.9063,250,1
V01923,Education,Mobile,Night,IN,Wed,0.3399,0.3172,0.1212,1,0,1,5,0,0,1,0,4,1.6227,14,0
V01924,Tech Reviews,Mobile,Afternoon,CA,Tue,0.5952,0.4433,0.25,14,4,2,30,1,0,1,1,4,-1.1462,59,1
V01925,Gaming,Desktop,Evening,PH,Mon,0.5678,0.987,0.2105,16,0,1,3,1,1,1,0,4,-0.0395,218,1
V01926,Vlogs,Tablet,Evening,IN,Fri,0.5394,0.4584,0.1325,9,0,1,15,1,0,1,0,2,-0.1159,216,0
V01927,Vlogs,Mobile,Afternoon,IN,Fri,0.48,0.1091,0.1896,9,4,0,30,0,1,1,1,5,0.1148,58,1
V01928,Music,Desktop,Morning,US,Sat,0.513,-0.2367,0.2024,2,0,1,15,1,0,1,0,3,0.1817,255,1
V01929,Gaming,Desktop,Night,IN,Thu,0.6947,-0.1841,0.25,0,0,1,12,0,0,0,0,4,1.0949,150,1
V01930,Vlogs,Desktop,Afternoon,BR,Sat,0.2833,-0.2123,0.25,2,2,1,8,1,0,1,1,1,-1.7103,148,1
V01931,Vlogs,Mobile,Afternoon,US,Tue,0.6319,0.9937,0.2218,1,0,1,15,0,1,1,0,3,0.7968,4,1
V01932,Vlogs,Desktop,Afternoon,PH,Sun,0.5578,0.3894,0.1557,7,2,1,15,1,0,1,1,1,0.5943,218,1
V01933,Music,Mobile,Evening,IN,Fri,0.2491,0.0585,0.1587,8,1,0,12,0,0,1,1,2,0.6001,33,1
V01934,Music,Desktop,Evening,US,Wed,0.3269,-0.0847,0.25,7,0,0,8,0,0,1,0,11,-0.5971,99,0
V01935,Tech Reviews,Desktop,Evening,BR,Sat,0.3688,-0.0453,0.25,2,0,0,8,0,0,1,0,4,0.6072,109,1
V01936,Education,Mobile,Morning,IN,Sun,0.6309,0.0485,0.1689,1,1,1,45,0,0,1,1,4,-0.5129,26,1
V01937,Tech Reviews,TV,Night,UK,Mon,0.6035,0.7802,0.25,3,0,1,45,0,0,1,0,1,0.2651,306,1
V01938,Vlogs,Mobile,Afternoon,US,Mon,0.7301,0.2686,0.236,9,1,0,30,1,0,1,1,3,-0.1595,78,1
V01939,Gaming,TV,Afternoon,US,Thu,0.5962,-0.27,0.0525,3,0,0,12,0,0,1,0,1,-0.7411,216,0
V01940,Gaming,Mobile,Evening,PH,Sat,0.6681,1.0,0.1478,12,0,1,60,0,0,1,0,7,-1.6493,82,1
V01941,Education,Mobile,Afternoon,IN,Fri,0.4241,-0.1533,0.25,9,0,2,10,0,0,1,0,6,0.8585,144,0
V01942,Tech Reviews,Mobile,Night,NG,Wed,0.7182,0.0555,0.1584,0,0,0,12,0,0,0,0,4,-0.4704,26,1
V01943,Music,Tablet,Night,US,Sun,0.7589,0.7779,0.0283,4,3,2,8,1,0,1,1,2,-0.2154,58,1
V01944,Tech Reviews,Mobile,Afternoon,US,Sun,0.7246,0.4378,0.2469,14,0,1,12,0,1,1,0,2,0.4498,294,1
V01945,Vlogs,Mobile,Night,US,Fri,0.2113,0.1014,0.1744,7,0,0,8,0,0,1,0,3,-1.2415,309,1
V01946,Vlogs,Mobile,Night,IN,Thu,0.5672,-0.1879,0.0278,6,2,0,5,0,0,1,1,3,0.618,201,1
V01947,Gaming,Desktop,Night,BR,Thu,0.7356,-0.0873,0.0637,8,3,3,3,0,0,1,1,2,0.2747,351,1
V01948,Education,Mobile,Afternoon,CA,Mon,0.4411,-0.0645,0.25,15,1,1,10,1,0,1,1,6,-1.3257,327,0
V01949,Vlogs,Mobile,Evening,UK,Thu,0.6033,0.2827,0.0916,8,2,0,30,0,0,1,1,3,-0.63,72,0
V01950,Gaming,Mobile,Afternoon,PH,Mon,0.3381,0.3526,0.1563,5,0,0,12,1,1,1,0,6,0.9461,113,1
V01951,Education,Mobile,Night,AU,Tue,0.8922,0.2235,0.155,6,0,1,15,0,0,1,0,2,1.1962,291,1
V01952,Vlogs,Mobile,Morning,US,Mon,0.4293,0.2651,0.1103,6,1,1,20,1,1,1,1,2,0.9152,17,1
V01953,Music,Mobile,Evening,AU,Thu,0.466,-0.1193,0.2349,12,1,1,15,1,1,1,1,6,-0.7648,260,1
V01954,Comedy,Desktop,Afternoon,UK,Sat,0.4078,0.3914,0.0808,6,0,1,15,1,1,1,0,5,-0.5726,118,0
V01955,Comedy,Mobile,Afternoon,US,Thu,0.3335,0.7666,0.1595,2,0,1,15,1,0,1,0,4,-1.1257,77,1
V01956,Music,Mobile,Evening,US,Thu,0.7688,0.2181,0.25,5,0,1,8,0,0,1,0,3,0.734,95,0
V01957,Vlogs,Mobile,Night,IN,Fri,0.5973,0.2107,0.184,3,0,0,15,0,1,1,0,2,-1.2518,75,1
V01958,Music,Tablet,Evening,UK,Sat,0.9497,0.3115,0.1457,7,1,0,20,0,1,1,1,3,1.7411,196,1
V01959,Tech Reviews,Tablet,Night,US,Mon,0.5163,0.7049,0.25,16,4,1,3,0,0,1,1,6,-0.0618,220,1
V01960,Gaming,TV,Afternoon,US,Wed,0.2221,-0.06,0.25,2,0,2,5,0,0,1,0,7,-0.2973,241,0
V01961,Vlogs,Mobile,Evening,AU,Tue,0.788,0.8313,0.2264,8,3,2,15,1,0,1,1,8,-0.4797,225,1
V01962,Tech Reviews,Mobile,Evening,BR,Wed,0.4995,0.4401,0.0662,5,0,1,20,1,1,1,0,1,-0.6921,309,1
V01963,Education,Mobile,Morning,AU,Wed,0.5381,0.2909,0.214,8,0,1,15,0,0,1,0,4,-0.0233,141,0
V01964,Vlogs,Mobile,Evening,US,Fri,0.8095,0.741,0.25,8,1,1,12,0,0,1,1,7,-0.9234,167,1
V01965,Vlogs,Mobile,Evening,US,Wed,0.7264,-0.1692,0.191,2,1,0,30,0,0,1,1,3,0.9798,207,1
V01966,Gaming,Desktop,Evening,US,Tue,0.8655,0.4784,0.0731,9,1,1,5,0,0,1,1,3,0.8382,212,1
V01967,Education,TV,Evening,US,Tue,0.3186,0.4435,0.1446,8,2,1,8,0,0,1,1,5,0.2167,90,0
V01968,Education,TV,Evening,IN,Fri,0.9483,-0.0755,0.25,17,1,0,15,1,0,1,1,2,0.848,129,1
V01969,Gaming,Mobile,Morning,IN,Wed,0.2671,0.455,0.1207,4,1,1,5,0,0,1,1,5,-0.848,6,1
V01970,Gaming,Desktop,Morning,CA,Mon,0.7623,0.3877,0.0506,12,0,0,8,0,0,1,0,5,-1.1157,338,0
V01971,Tech Reviews,Mobile,Evening,CA,Mon,0.3408,0.2121,0.239,5,1,1,30,0,0,1,1,3,0.4649,149,1
V01972,Education,Mobile,Afternoon,US,Sun,0.7311,0.6079,0.25,6,0,1,8,0,1,1,0,8,-0.1363,220,1
V01973,Vlogs,Desktop,Morning,UK,Sun,0.4036,0.0627,0.25,5,2,0,15,0,0,1,1,3,0.0726,343,1
V01974,Education,Mobile,Evening,CA,Thu,0.5761,0.3827,0.1153,8,0,0,12,0,0,1,0,1,-1.0384,354,1
V01975,Comedy,Mobile,Evening,UK,Thu,0.7491,0.23,0.25,3,1,2,8,0,1,1,1,2,0.0514,227,1
V01976,Education,Mobile,Afternoon,US,Sat,0.7688,0.0464,0.25,3,0,2,12,0,0,1,0,6,-1.1354,126,1
V01977,Vlogs,Desktop,Evening,UK,Sun,0.7992,0.4711,0.1566,1,0,2,12,0,1,1,0,3,1.0812,293,1
V01978,Tech Reviews,Desktop,Evening,US,Wed,0.3701,0.2011,0.0635,8,0,1,15,0,1,1,0,2,-0.0481,73,0
V01979,Tech Reviews,Mobile,Afternoon,US,Tue,0.6721,-0.2797,0.1043,16,0,0,8,0,0,1,0,3,1.4003,177,0
V01980,Gaming,TV,Night,PH,Thu,0.5464,-0.4044,0.25,10,0,1,3,0,0,1,0,2,0.1757,176,0
V01981,Tech Reviews,Mobile,Evening,PH,Thu,0.5837,0.5798,0.25,4,0,3,15,0,1,1,0,4,-0.7519,233,1
V01982,Vlogs,Mobile,Evening,US,Sat,0.6625,-0.1838,0.2091,5,1,0,5,1,0,1,1,3,0.7821,291,1
V01983,Vlogs,Desktop,Evening,US,Mon,0.3273,0.3862,0.204,5,0,2,8,0,0,1,0,6,-1.1336,29,1
V01984,Gaming,Desktop,Morning,CA,Thu,0.3784,0.3009,0.0764,3,2,0,60,0,0,1,1,3,-0.2959,206,0
V01985,Gaming,Tablet,Evening,US,Mon,0.3149,0.14,0.25,1,0,0,3,0,1,1,0,4,-0.1709,101,1
V01986,Music,Mobile,Afternoon,UK,Mon,0.658,1.0,0.25,7,0,0,15,0,0,1,0,6,-2.2735,86,1
V01987,Vlogs,Desktop,Night,US,Sun,0.7275,0.3483,0.0775,5,0,2,8,1,0,1,0,3,1.4582,334,1
V01988,Vlogs,Desktop,Night,US,Mon,0.6129,0.5671,0.25,4,1,0,20,1,0,1,1,2,0.54,197,1
V01989,Music,TV,Evening,AU,Wed,0.8962,0.3882,0.1108,8,3,1,15,0,0,1,1,6,-1.4267,206,1
V01990,Tech Reviews,Mobile,Afternoon,AU,Sat,0.2743,0.192,0.0405,3,1,2,12,1,0,1,1,2,0.3204,279,1
V01991,Gaming,Desktop,Afternoon,US,Mon,0.5881,0.2727,0.25,2,0,2,12,1,0,1,0,4,-1.1225,308,1
V01992,Music,Desktop,Afternoon,UK,Sat,0.854,0.8342,0.2265,7,2,1,15,1,0,1,1,1,0.3125,183,1
V01993,Gaming,Mobile,Evening,US,Mon,0.1961,0.6935,0.0289,1,0,0,20,0,0,1,0,4,-0.9184,276,0
V01994,Tech Reviews,Mobile,Afternoon,US,Wed,0.2936,1.0,0.25,0,0,1,3,1,0,0,0,7,0.0695,55,1
V01995,Music,Mobile,Evening,BR,Thu,0.489,0.3642,0.25,11,0,0,3,0,0,1,0,3,0.4022,40,0
V01996,Comedy,Desktop,Afternoon,CA,Mon,0.538,-0.0532,0.1298,20,0,1,10,1,1,1,0,2,0.2552,298,1
V01997,Gaming,TV,Night,IN,Sun,0.3349,0.1126,0.1901,4,0,5,20,1,0,1,0,2,-0.3186,114,1
V01998,Gaming,Desktop,Morning,AU,Sat,0.3495,-0.1714,0.25,5,0,1,8,0,1,1,0,4,-0.6646,279,1
V01999,Education,Desktop,Night,PH,Mon,0.8498,0.5715,0.1563,2,1,3,12,1,0,1,1,4,-0.2747,299,1
V02000,Education,Mobile,Night,AU,Sat,0.7194,0.0574,0.0401,6,0,1,12,1,1,1,0,5,1.0132,232,1
V02001,Education,Mobile,Evening,US,Mon,0.8796,-0.881,0.25,13,3,0,10,0,1,1,1,3,0.4773,19,1
V02002,Comedy,Mobile,Evening,US,Wed,0.4357,1.0,0.0928,21,1,1,12,0,0,1,1,4,0.7642,162,1
V02003,Education,Mobile,Evening,CA,Sat,0.8487,0.0632,0.0715,5,0,0,20,1,1,1,0,2,-0.0305,225,1
V02004,Education,Mobile,Evening,UK,Sun,0.4501,0.0609,0.0958,6,2,1,8,0,1,1,1,2,1.022,91,0
V02005,Tech Reviews,Mobile,Afternoon,BR,Sun,0.6556,0.9152,0.2277,8,2,1,10,1,1,1,1,5,1.4892,304,1
V02006,Vlogs,Mobile,Afternoon,CA,Sun,0.483,-0.1791,0.129,7,3,0,15,0,0,1,1,5,-1.3589,132,0
V02007,Tech Reviews,Mobile,Evening,BR,Mon,0.8416,0.7119,0.1785,5,1,0,30,0,0,1,1,3,-1.058,47,1
V02008,Gaming,Mobile,Evening,US,Fri,0.7376,0.0568,0.0481,3,9,1,8,0,0,1,1,3,1.0798,337,1
V02009,Vlogs,Mobile,Evening,PH,Mon,0.4761,-0.223,0.1039,2,0,2,15,1,0,1,0,4,1.7253,200,1
V02010,Gaming,Mobile,Afternoon,UK,Sun,0.493,0.9282,0.2402,6,0,1,30,0,0,1,0,4,-1.1074,69,1
V02011,Gaming,Tablet,Afternoon,BR,Mon,0.7169,0.6308,0.1457,5,0,1,5,0,0,1,0,3,-1.3606,70,1
V02012,Comedy,TV,Morning,US,Thu,0.6716,0.6296,0.25,9,1,0,20,1,1,1,1,6,-0.7572,256,1
V02013,Gaming,Desktop,Morning,IN,Thu,0.2265,0.4197,0.0705,6,4,0,8,0,0,1,1,3,-0.4873,126,0
V02014,Vlogs,Mobile,Afternoon,AU,Thu,0.8501,0.5077,0.25,5,1,1,8,1,0,1,1,8,0.1518,277,1
V02015,Vlogs,Desktop,Morning,UK,Tue,0.5373,-0.1882,0.0946,4,1,0,8,0,1,1,1,7,0.7741,96,1
V02016,Education,TV,Morning,IN,Sat,0.2063,0.3224,0.25,2,5,1,12,1,0,1,1,2,-0.1842,116,0
V02017,Tech Reviews,Desktop,Night,BR,Sun,0.6644,-0.0729,0.1703,3,0,3,15,0,0,1,0,3,1.7303,318,1
V02018,Gaming,Mobile,Morning,UK,Thu,0.1829,-0.2478,0.25,2,3,0,8,0,0,1,1,6,-0.0467,260,0
V02019,Music,Desktop,Evening,IN,Thu,0.3822,0.4362,0.1701,8,0,1,5,1,0,1,0,3,-0.6873,302,1
V02020,Comedy,TV,Afternoon,US,Thu,0.7988,0.7201,0.1585,3,1,0,12,0,0,1,1,4,-0.9538,90,1
V02021,Vlogs,Desktop,Night,PH,Thu,0.7294,0.1343,0.25,3,1,1,5,0,0,1,1,1,-0.4332,305,1
V02022,Comedy,Desktop,Evening,IN,Thu,0.4457,0.1994,0.2309,12,3,0,15,0,1,1,1,7,0.1892,225,0
V02023,Gaming,Mobile,Afternoon,UK,Thu,0.9377,-0.1525,0.25,1,0,0,15,0,0,1,0,1,-0.1256,84,1
V02024,Vlogs,Mobile,Evening,US,Tue,0.3805,0.2827,0.0579,5,0,3,45,0,0,1,0,3,-0.3925,14,0
V02025,Education,Mobile,Afternoon,IN,Mon,0.4758,0.5688,0.25,2,1,1,8,1,1,1,1,3,-0.3131,209,1
V02026,Music,Desktop,Evening,US,Tue,0.6927,0.5808,0.25,5,0,0,12,0,0,1,0,3,-0.7889,48,1
V02027,Comedy,Mobile,Morning,US,Tue,0.8217,0.4872,0.1266,0,2,0,10,1,0,0,1,2,0.228,341,1
V02028,Education,Mobile,Night,IN,Sat,0.6868,0.045,0.1016,5,1,0,8,0,0,1,1,6,1.9937,166,1
V02029,Music,Mobile,Evening,US,Fri,0.4668,0.033,0.1879,4,1,0,12,1,1,1,1,5,-0.3124,113,0
V02030,Gaming,Mobile,Afternoon,US,Fri,0.3403,0.5823,0.1557,10,0,1,8,0,0,1,0,1,0.3754,69,1
V02031,Vlogs,Mobile,Evening,CA,Wed,0.6144,0.5886,0.25,11,0,1,3,0,0,1,0,4,-0.4839,108,1
V02032,Vlogs,Desktop,Afternoon,US,Mon,0.7408,0.2146,0.2491,11,0,1,8,0,0,1,0,2,1.7017,15,1
V02033,Comedy,Desktop,Night,UK,Thu,0.9119,0.1181,0.25,3,0,0,10,1,0,1,0,5,-0.5727,309,1
V02034,Music,Mobile,Evening,US,Sat,0.4697,0.7236,0.0787,2,0,0,3,0,0,1,0,5,-0.4078,347,0
V02035,Education,Mobile,Evening,IN,Thu,0.2023,0.1432,0.1668,2,0,0,30,1,0,1,0,5,-1.5922,157,1
V02036,Gaming,Mobile,Morning,CA,Sun,0.3068,0.5635,0.1694,2,1,1,15,1,0,1,1,6,-1.8728,329,1
V02037,Gaming,TV,Night,CA,Wed,0.3221,0.228,0.25,3,0,0,3,0,0,1,0,5,-0.2163,66,1
V02038,Education,Mobile,Evening,US,Thu,0.5875,-0.1181,0.1784,3,1,2,8,1,1,1,1,2,-0.5567,296,1
V02039,Education,Mobile,Afternoon,US,Wed,0.5478,0.8927,0.1577,9,0,2,15,0,1,1,0,2,0.5028,273,1
V02040,Tech Reviews,Mobile,Morning,US,Mon,0.4986,0.3256,0.2099,7,0,1,3,0,0,1,0,5,0.5249,85,1
V02041,Vlogs,Desktop,Afternoon,UK,Thu,0.4262,0.0099,0.16,19,0,2,10,0,1,1,0,4,0.1981,62,1
V02042,Vlogs,TV,Night,NG,Tue,0.4701,-0.2485,0.1664,12,0,1,5,1,0,1,0,3,0.4831,199,0
V02043,Gaming,TV,Afternoon,US,Wed,0.8114,-0.2102,0.1013,1,1,1,12,0,0,1,1,7,0.6178,187,1
V02044,Tech Reviews,Desktop,Evening,US,Thu,0.8519,0.1383,0.1709,3,0,1,45,0,0,1,0,7,0.4153,130,1
V02045,Music,Mobile,Morning,US,Mon,0.662,1.0,0.0938,5,0,1,12,1,1,1,0,1,-0.5731,245,1
V02046,Gaming,Mobile,Afternoon,IN,Tue,0.6542,0.0578,0.2435,3,3,0,15,1,1,1,1,1,-0.8179,221,1
V02047,Music,Mobile,Evening,CA,Sun,0.5106,0.83,0.25,3,5,0,12,0,0,1,1,2,-0.2586,9,1
V02048,Vlogs,Mobile,Night,IN,Wed,0.3267,0.2303,0.1435,1,1,0,10,0,0,1,1,1,-0.3952,199,1
V02049,Gaming,Mobile,Evening,PH,Fri,0.3339,-0.1688,0.2247,15,1,1,15,0,0,1,1,2,0.1801,312,0
V02050,Vlogs,Mobile,Night,IN,Fri,0.4332,0.1002,0.127,12,0,0,15,0,0,1,0,2,1.0004,70,0
V02051,Vlogs,Mobile,Evening,US,Fri,0.9244,-0.2068,0.0466,10,0,0,15,0,0,1,0,4,-0.33,229,1
V02052,Gaming,Tablet,Morning,US,Tue,0.3597,-0.0453,0.25,6,0,0,3,0,0,1,0,5,0.1826,230,1
V02053,Comedy,Desktop,Afternoon,CA,Sat,0.6346,-0.0566,0.25,19,6,1,15,0,1,1,1,5,1.9731,288,1
V02054,Tech Reviews,TV,Evening,IN,Thu,0.72,-0.4434,0.25,5,0,0,15,0,0,1,0,1,0.3291,91,0
V02055,Music,Desktop,Night,IN,Thu,0.9804,0.8549,0.1998,1,0,0,5,1,1,1,0,1,0.5046,39,0
